Код погоды,Сумма всех осадков,Часы с осадками,Сумма дождевых осадков,Суммарное количество дождевых осадков,Средняя облачность,Максимальная облачность,Минимальная облачность,Средняя температура,Максимальная температура,Минимальная температура,Средняя ощущаемая температура,Минимальная ощущаемая температура,Максимальная ощущаемая температура,Направление ветра ,Максимальные порывы ветра,Максимальная скорость ветра,Средняя относительная влажность,Максимальная относительная влажность,Минимальная относительная влажность,Сумма коротковолнового излучения,Средняя точка росы,Максимальная точка росы,Минимальная точка росы,"Количество секунд, когда светило солнце",Давление на уровне земли
3,0.0,0.0,0.0,0.0,68.708336,99.0,15.0,18.56967,23.5905,12.8905,16.639841,10.431877,21.509563,263.82632,14.1,6.2289643,57.48804,72.37001,43.166004,22.45,9.696749,11.7405,7.0405,52055.227,969.94965
3,0.0,0.0,0.0,0.0,34.708332,96.0,0.0,20.336336,26.3405,14.040501,17.866446,11.626687,23.31355,242.67525,12.0,5.7384667,44.95087,72.152954,23.640663,28.52,6.88425,10.6405,3.8404999,54161.9,974.8816
2,0.0,0.0,0.0,0.0,4.7916665,62.0,0.0,21.357168,29.0905,11.290501,19.69175,9.298401,27.066473,228.51382,9.4,4.3382025,46.34457,75.184525,22.587015,27.62,7.8509164,12.340501,5.5905,55222.367,975.22174
1,0.0,0.0,0.0,0.0,9.208333,37.0,0.0,23.453001,30.1905,14.340501,22.201155,12.6345825,29.188118,209.92818,6.8,2.9732137,41.84843,69.52998,21.408749,26.77,8.242584,11.6905,5.6405,53258.613,973.9555
51,0.2,1.0,0.2,0.0,29.625,95.0,0.0,24.650917,29.8905,18.540499,23.338926,18.052227,27.67139,196.61143,11.3,5.1,37.779415,56.49641,22.715567,27.17,8.494666,12.2405,6.2405,52730.082,972.1521
51,0.2,2.0,0.2,0.0,33.416668,98.0,0.0,20.771748,25.6405,15.6405,19.878202,15.587757,24.787348,331.87354,8.4,3.4539833,55.538273,85.96537,26.752542,26.18,10.405086,14.040501,4.2905,52568.984,974.6062
51,0.2,1.0,0.2,0.0,42.25,100.0,0.0,20.530085,27.9905,11.8905,19.897673,10.685677,27.947624,292.93207,9.4,4.118252,54.314373,79.52765,35.82575,25.91,10.344667,14.4405,6.8905,52458.4,978.4978
63,4.6,2.0,4.6,0.0,42.25,99.0,1.0,20.925917,24.8905,14.790501,20.579664,15.096468,24.703156,308.89105,11.4,4.7201695,65.217094,91.92537,45.282864,22.86,13.636336,15.3905,11.590501,54488.965,977.82404
3,0.0,0.0,0.0,0.0,48.541668,99.0,0.0,18.413418,22.3405,13.790501,16.442282,11.95273,20.839611,42.012756,8.6,3.8418746,52.633373,74.022064,35.0638,25.08,8.000917,11.090501,4.9405,55576.312,981.75104
3,0.0,0.0,0.0,0.0,30.875,83.0,2.0,19.015501,25.040499,11.9405,16.830645,10.12667,22.223341,212.56578,9.4,4.365776,47.381596,73.19371,33.66627,26.5,6.9884167,10.090501,4.4905,55796.9,982.24
2,0.0,0.0,0.0,0.0,37.083332,76.0,5.0,22.8155,28.540499,16.6905,21.796347,14.876474,27.90295,301.71075,11.4,4.802083,52.03949,78.49061,38.61896,23.62,12.136333,15.9905,8.6905,51208.68,978.7947
51,1.7000002,7.0,1.7000002,0.0,60.291668,99.0,4.0,22.252998,27.1905,15.2405,23.471422,15.938263,28.369125,345.73282,10.7,4.404543,71.14617,95.306114,49.74943,22.08,16.305086,17.790499,14.4405,51414.625,978.4991
3,0.0,0.0,0.0,0.0,92.291664,100.0,49.0,20.538416,23.8905,17.2405,21.096758,18.589355,24.078411,69.022125,5.9,2.828427,70.454414,95.35711,50.36798,14.06,14.507168,16.5905,11.3905,30795.508,978.3899
3,0.0,0.0,0.0,0.0,81.333336,100.0,35.0,21.684252,25.540499,17.540499,21.20968,17.43405,25.519922,101.92933,5.0,2.408319,48.437923,68.13515,32.706264,19.98,9.836333,11.7405,7.6905,39095.56,978.98193
2,0.0,0.0,0.0,0.0,14.041667,65.0,0.0,23.244667,29.790499,14.4405,22.386026,13.68605,29.335205,202.73404,8.1,3.405877,48.066883,82.73633,29.145407,28.04,10.442585,12.4905,9.040501,56025.402,978.6831
55,1.1,1.0,1.1,0.0,38.291668,89.0,2.0,24.807165,30.9405,16.540499,24.711977,15.74733,30.788517,266.36713,9.0,4.1340055,48.686035,75.80599,30.365326,26.37,12.4488325,16.9905,10.290501,54917.46,976.3365
51,0.1,1.0,0.1,0.0,35.125,96.0,0.0,26.275919,31.3405,19.540499,26.06758,20.232763,31.382534,182.54474,8.5,3.9446166,44.163742,73.56602,26.20792,25.37,12.332166,15.790501,9.2405,55197.36,973.9482
53,2.0,6.0,2.0,0.0,68.75,100.0,7.0,21.180082,25.4405,16.7405,19.974512,13.803814,24.846867,347.01123,12.5,6.5253353,57.584934,72.67917,45.53842,18.76,12.359252,13.9405,8.4905,45114.58,970.9976
3,0.0,0.0,0.0,0.0,24.958334,100.0,0.0,19.1905,24.9405,12.4905,17.076706,10.096824,23.149187,321.0488,10.6,5.360038,48.768475,64.56633,34.084454,23.97,7.778,12.540501,5.2905,51371.17,976.5427
3,0.0,0.0,0.0,0.0,20.958334,86.0,0.0,20.775919,25.5905,14.540501,19.291069,14.453447,23.04956,319.7476,12.3,6.074537,55.312042,88.66501,33.126705,24.25,10.550918,13.590501,8.1405,56031.492,977.5718
2,0.0,0.0,0.0,0.0,25.0,56.0,1.0,18.798834,22.290499,14.2405,16.301281,12.069126,19.483114,336.0854,10.8,5.186521,47.138214,78.52169,29.91,27.34,6.428001,11.1405,3.5904999,54464.13,977.0691
3,0.0,0.0,0.0,0.0,22.375,91.0,0.0,15.136334,19.4405,10.9905,11.306576,7.617689,15.6445465,352.0326,11.5,5.2469034,41.680836,59.684048,26.12144,28.66,1.7113329,3.5405,-0.5095,55087.832,977.6517
51,0.1,1.0,0.1,0.0,84.416664,100.0,52.0,15.723834,18.290499,12.6905,13.478656,10.400546,16.19762,3.8702767,7.7,3.2280025,50.040363,61.37608,41.58067,15.36,5.1946664,6.3405,3.4405,34723.742,979.80206
51,1.0,3.0,1.0,0.0,76.458336,99.0,42.0,16.905085,20.540499,12.9405,14.608246,10.719252,18.07374,357.87457,9.4,3.8639357,47.379948,75.7592,30.114632,20.01,4.988417,9.4405,2.2405,50374.492,978.62946
55,2.7,6.0,2.7,0.0,79.875,100.0,24.0,14.692584,18.2405,10.790501,11.717793,8.62385,13.714352,29.610088,10.8,5.597321,57.82892,88.94472,31.952087,18.56,5.332167,9.590501,1.2405,44828.586,978.35504
3,0.0,0.0,0.0,0.0,26.125,93.0,1.0,18.328001,23.2405,12.7405,15.422801,9.532432,20.06166,337.22012,10.1,4.6173587,41.76897,57.941635,23.910587,27.7,4.4946666,7.8905,1.4905,55919.547,977.184
51,0.3,2.0,0.3,0.0,70.75,100.0,4.0,20.457169,26.040499,13.3905,17.249926,11.426467,21.36403,260.70676,16.7,8.5,45.860462,71.0091,25.883247,18.39,7.4363346,9.9905,4.9405,41565.082,971.85034
51,0.4,2.0,0.4,0.0,47.791668,100.0,29.0,17.011333,19.5905,13.4405,14.284477,9.666849,16.513695,333.9132,10.7,5.400926,55.43884,81.26841,35.58519,20.75,7.488418,12.590501,3.1405,53498.684,970.3885
3,0.0,0.0,0.0,0.0,25.291666,84.0,0.0,14.315501,18.9905,9.1405,11.622077,6.3565397,16.761532,40.712765,8.3,3.8910153,43.930775,65.67915,26.308914,28.05,1.5738331,3.2405,-1.0095,55025.977,975.1951
3,0.0,0.0,0.0,0.0,55.75,100.0,3.0,15.059249,19.7405,9.8905,11.901099,6.795624,16.353193,353.22955,9.6,4.7885275,44.098648,62.249546,29.623913,21.4,2.5259168,5.0405,1.3405,40527.996,970.07306
3,0.0,0.0,0.0,0.0,69.666664,100.0,6.0,18.157171,24.1405,11.2405,15.91203,8.972767,22.4359,250.86626,11.0,4.4011364,49.369537,68.430595,35.47144,23.93,6.888416,8.7405,5.0905,52746.94,961.0627
3,0.0,0.0,0.0,0.0,69.833336,100.0,1.0,20.217585,25.290499,12.840501,17.599771,10.906761,21.862476,224.47824,11.6,5.1312766,42.145214,67.69641,26.552711,23.48,6.0905004,7.7905,4.3905,54703.547,957.3027
61,4.9,6.0,4.9,0.0,70.791664,100.0,19.0,17.644667,21.790499,13.1905,16.00427,11.844103,19.569471,211.51743,15.9,6.0605283,64.397514,82.660446,47.918015,16.28,10.642583,13.4405,6.7905,41034.492,956.966
61,2.6999998,3.0,2.6999998,0.0,77.041664,100.0,5.0,18.477999,24.9905,11.340501,17.863556,10.628636,24.211636,238.83008,11.9,4.609772,68.70113,98.686844,35.288773,20.58,11.498834,16.2405,8.340501,44371.918,961.15405
63,16.199999,7.0,16.199999,0.0,70.25,100.0,13.0,17.70925,23.6405,13.9905,17.615765,13.561941,23.601183,191.4493,15.1,4.7759814,80.091896,95.862785,56.330723,16.78,14.023831,16.0905,8.9405,38913.016,961.6611
51,0.4,2.0,0.4,0.0,49.875,91.0,3.0,14.194667,16.9905,11.290501,11.550602,8.719597,14.509508,258.8663,14.1,6.312686,69.934425,81.161095,59.511898,21.68,8.70925,10.290501,7.0405,54701.105,963.98444
3,0.0,0.0,0.0,0.0,33.416668,91.0,4.0,15.17592,18.6405,11.790501,11.5492735,8.597698,14.132359,291.89902,16.4,8.229217,62.34572,84.11375,43.689228,23.76,7.5800824,9.4405,6.0405,53982.438,968.19147
51,1.0,5.0,1.0,0.0,62.041668,100.0,4.0,14.815498,17.6905,11.540501,11.581647,8.224014,14.608137,308.8955,14.8,7.2111025,63.20343,79.05254,53.97592,17.66,7.780083,9.540501,6.3405,53030.78,967.1269
3,0.0,0.0,0.0,0.0,72.333336,100.0,10.0,16.384249,20.6405,10.790501,14.527995,9.028696,18.712713,330.30975,11.8,5.5470715,73.2494,90.15104,60.337273,15.76,11.388417,13.290501,9.2405,39060.293,967.95123
3,0.0,0.0,0.0,0.0,36.541668,97.0,0.0,19.961332,24.2405,14.8905,18.623838,13.880865,21.978949,347.89148,10.8,5.0487623,63.241226,89.27507,40.961334,22.0,12.082168,13.7405,10.1405,54393.3,969.3823
1,0.0,0.0,0.0,0.0,21.791666,49.0,4.0,20.507166,25.4905,13.6905,19.46811,13.214443,24.155815,354.80566,10.0,4.609772,58.434048,88.60242,38.38537,24.07,11.350917,13.4405,9.7405,53765.688,970.14996
3,0.0,0.0,0.0,0.0,39.125,100.0,5.0,18.840498,22.9905,12.6905,17.486923,12.179703,20.281881,12.668612,9.7,4.661545,61.335705,90.3044,40.335567,19.07,10.659249,12.340501,8.790501,44234.625,970.147
51,0.3,2.0,0.3,0.0,39.208332,86.0,4.0,20.14675,24.9905,15.040501,19.383581,14.226852,23.829956,7.295657,12.7,5.700877,66.96298,86.41783,50.875767,21.03,13.5425825,15.1405,11.790501,53746.906,971.1706
3,0.0,0.0,0.0,0.0,34.083332,93.0,0.0,22.444666,27.4405,16.4405,21.759964,16.12942,26.3484,332.24924,8.8,3.9623227,55.68688,81.905136,33.060207,23.94,12.238416,14.1405,9.540501,51883.33,971.321
1,0.0,0.0,0.0,0.0,9.75,26.0,0.0,21.03842,25.2405,16.5905,19.34353,15.805931,22.78835,342.16345,12.7,5.5108986,55.365574,83.809395,31.716888,26.38,10.807167,14.9905,7.1905,53597.16,970.49396
3,0.0,0.0,0.0,0.0,45.958332,92.0,5.0,21.265501,26.8905,14.090501,20.493315,13.268991,26.64387,319.71268,5.5,2.7658632,49.50604,81.87489,26.739084,25.6,9.238417,12.1905,6.0905,53403.664,970.9392
3,0.0,0.0,0.0,0.0,37.166668,100.0,0.0,22.578001,27.790499,16.3405,21.355135,15.343157,26.881636,295.4447,9.6,4.5343137,48.833515,74.32923,29.144388,23.66,10.505084,12.540501,7.9905,53215.742,968.21967
3,0.0,0.0,0.0,0.0,68.083336,99.0,14.0,20.26342,24.2405,15.590501,18.048056,13.9632435,21.66898,301.36176,14.0,6.842514,51.211422,78.39605,34.925396,24.38,9.150917,12.290501,5.6905,48898.668,967.59
1,0.0,0.0,0.0,0.0,6.2083335,47.0,0.0,17.025917,21.9905,11.3905,14.890199,8.689933,21.004803,30.42773,7.7,4.060788,44.2597,64.538704,27.999619,27.99,4.1488338,5.7405,2.4905,53043.64,974.54126
3,0.0,0.0,0.0,0.0,7.125,90.0,0.0,20.328001,26.9405,11.840501,17.965755,9.649948,24.405615,171.637,9.0,3.8013155,38.482315,71.93351,21.26622,27.66,4.4967504,7.3905,2.9405,52864.855,974.79193
3,0.0,0.0,0.0,0.0,84.25,100.0,20.0,21.773832,27.3905,16.9905,19.268106,14.610317,23.357111,156.95401,12.4,6.449806,41.54437,62.04469,25.196741,16.81,7.5238338,12.040501,5.1405,37922.29,971.0308
53,0.7,1.0,0.7,0.0,59.416668,94.0,11.0,20.415499,25.1405,15.340501,19.1184,14.9189205,22.763174,285.1359,11.1,4.588028,52.732044,79.66807,31.688755,19.72,9.750917,12.4405,6.2905,51044.625,969.20966
53,1.0,2.0,1.0,0.0,38.083332,96.0,0.0,18.680082,23.540499,12.840501,17.093191,11.862116,21.095085,277.5895,11.1,4.632494,59.640728,85.91271,38.886036,20.87,10.100916,11.790501,8.540501,48179.55,968.59406
53,0.6,1.0,0.6,0.0,61.333332,97.0,15.0,17.83217,21.8405,13.290501,16.47532,12.5675335,20.299133,298.78064,11.9,4.750789,66.62238,88.85372,48.33174,18.85,11.165501,12.040501,9.3905,50723.453,966.7927
51,0.5,3.0,0.5,0.0,50.333332,100.0,21.0,19.367582,24.3405,14.4905,18.17836,13.512966,23.252089,24.127783,12.2,4.883646,66.48589,88.37079,43.580147,20.26,12.45925,13.840501,10.8905,47719.33,969.42
3,0.0,0.0,0.0,0.0,30.291666,90.0,0.0,21.857168,27.4905,14.6405,20.75403,13.985437,26.609203,0.21142654,7.1,3.2015622,50.70166,86.38832,26.769348,22.77,9.780084,12.590501,6.4405,49569.383,971.49927
51,1.0,4.0,1.0,0.0,36.875,86.0,3.0,19.950914,24.5905,16.0905,18.704935,14.678915,23.018244,11.133499,13.0,6.080296,58.548878,72.5027,43.877705,16.75,11.353001,13.9905,8.840501,51160.27,970.22186
2,0.0,0.0,0.0,0.0,28.833334,73.0,0.0,17.907167,23.0905,10.8905,16.187754,9.33539,21.765438,27.29949,6.5,2.5019991,48.7652,83.99265,26.190214,25.55,5.5363345,8.790501,2.4405,50871.812,971.4251
3,0.0,0.0,0.0,0.0,66.0,99.0,21.0,18.5905,22.6405,13.790501,16.913721,12.585018,20.786417,65.308426,5.0,2.607681,47.904484,70.77003,35.586792,14.92,6.9363327,9.3905,5.3905,41918.77,966.40894
3,0.0,0.0,0.0,0.0,47.041668,100.0,11.0,17.178,21.4405,12.2405,14.922067,10.996007,18.204088,354.0406,10.4,5.5036354,58.740417,83.02001,36.807255,15.11,8.550917,10.040501,5.8405,38534.08,962.2547
3,0.0,0.0,0.0,0.0,74.625,100.0,13.0,16.4155,20.1405,13.1905,13.744769,10.632872,16.844437,10.164842,10.8,5.0695167,58.490086,76.71158,39.11574,12.66,7.763417,9.4405,5.7905,30446.373,966.4205
3,0.0,0.0,0.0,0.0,50.583332,100.0,12.0,18.250917,22.8405,12.290501,16.250063,10.884169,20.22371,339.14542,8.5,3.5735137,52.206085,79.73882,33.271446,20.14,7.4925838,9.3905,5.8405,47102.062,968.62964
2,0.0,0.0,0.0,0.0,27.041666,69.0,3.0,19.307167,24.4405,12.540501,18.215107,11.404931,23.85657,343.96756,7.4,2.6683328,55.0242,83.33527,37.214485,21.23,9.413417,10.9405,8.4405,50366.1,969.7817
55,1.4000001,2.0,1.4000001,0.0,81.791664,100.0,14.0,20.84675,27.1405,13.8905,20.176567,14.067234,25.443092,226.6197,8.8,3.0,56.102146,87.73954,30.449465,17.7,10.761333,12.6905,7.9405,45425.086,968.4113
63,8.0,13.0,8.0,0.0,98.0,100.0,90.0,17.644667,20.1905,15.340501,18.046913,16.157158,19.9733,194.93149,7.3,2.9206164,79.44818,94.981285,66.880295,10.27,13.963417,15.040501,12.9905,13134.38,959.4056
53,3.2,9.0,3.2,0.0,87.916664,100.0,45.0,13.803,15.590501,11.4405,11.634284,8.700491,15.66646,317.01608,13.5,6.6610813,81.739845,92.81333,67.64316,9.48,10.630084,13.590501,7.2905,12343.21,957.9715
51,0.1,1.0,0.1,0.0,45.75,89.0,1.0,13.400916,16.540499,10.590501,10.02815,8.047368,12.381817,302.07016,10.8,5.4589376,60.10153,79.29628,41.66121,18.83,5.33425,7.7905,3.0904999,48856.156,963.5354
51,0.4,2.0,0.4,0.0,73.125,100.0,0.0,11.482167,14.040501,7.8905,8.573827,5.183155,11.042606,309.78583,9.1,4.565085,67.4923,85.096725,54.25631,8.68,5.4863324,7.8905,4.1905003,11409.627,966.0752
51,0.8,5.0,0.8,0.0,80.375,100.0,32.0,13.065501,17.0905,9.790501,10.55459,8.180815,13.787968,322.04324,9.7,4.816638,67.326294,91.62547,40.4586,15.6,6.6175838,8.840501,3.5405,36476.344,966.40186
51,0.1,1.0,0.1,0.0,56.875,100.0,12.0,14.380082,18.7405,9.040501,12.147053,6.824361,16.211914,298.34167,10.1,4.4407206,69.90504,90.328125,48.619354,11.61,8.609251,11.7405,7.1905,32410.42,968.4283
3,0.0,0.0,0.0,0.0,49.208332,98.0,0.0,15.863418,19.9905,12.6905,14.333728,11.23954,18.574858,49.003002,6.4,2.657066,58.941265,84.380035,37.21827,19.31,7.167584,11.7405,4.8405,47014.926,975.7067
3,0.0,0.0,0.0,0.0,19.375,93.0,0.0,17.219666,23.4405,10.6405,15.34653,8.876184,21.942463,144.4331,7.5,3.0066593,49.942554,74.783104,31.138676,23.48,5.942583,6.5905,5.1905,49396.54,978.51105
53,2.5,7.0,2.5,0.0,69.583336,100.0,8.0,17.719666,24.6905,11.4405,15.177415,9.186574,21.452051,130.91075,12.2,6.268173,51.135,72.484535,30.020386,18.62,6.803,11.3905,5.1905,33837.42,975.13727
53,0.7,2.0,0.7,0.0,46.666668,100.0,17.0,19.2155,24.040499,13.340501,17.75725,11.769697,22.509182,263.6914,10.8,4.535416,52.26192,71.48881,42.521294,19.33,8.978,13.340501,4.5905,48980.445,970.4992
61,6.799999,10.0,6.799999,0.0,88.166664,100.0,47.0,17.77175,23.9905,13.090501,17.614172,12.665649,23.615894,226.24368,10.1,4.20119,75.99918,94.667076,50.19761,14.7,13.217584,15.1905,11.3905,27856.223,969.0132
63,28.300001,20.0,28.300001,0.0,99.791664,100.0,98.0,14.832168,17.2405,13.9905,14.318001,11.253567,16.267794,317.06708,13.9,6.514599,89.423615,98.390526,71.73382,8.08,13.048833,13.840501,11.8905,5973.6606,964.27515
61,5.3999996,12.0,5.3999996,0.0,89.708336,100.0,53.0,16.265501,20.0905,13.2405,14.248161,10.328142,18.625319,352.57712,14.6,7.7369246,77.2432,96.78546,56.184498,8.76,11.973834,12.8905,11.040501,6659.7646,967.70264
2,0.0,0.0,0.0,0.0,28.75,62.0,0.0,19.115498,23.8405,12.790501,18.863657,11.690384,24.018087,346.55606,5.3,2.6907248,64.26676,84.79676,46.353546,20.21,11.817585,15.290501,9.9905,46778.17,974.1526
51,0.3,1.0,0.3,0.0,57.916668,100.0,3.0,20.415499,24.9405,15.7405,20.695051,16.219547,25.276323,183.79915,6.3,2.529822,64.753044,87.40752,47.113632,18.49,13.263417,15.540501,12.290501,41051.984,975.78467
51,0.3,1.0,0.3,0.0,35.791668,99.0,4.0,20.423834,25.9405,14.2405,20.361315,14.028152,25.740877,102.083755,8.2,3.535534,63.279575,86.937744,40.62487,19.81,12.696751,14.290501,11.290501,47261.27,975.16016
2,0.0,0.0,0.0,0.0,18.0,59.0,1.0,20.130083,25.9405,14.2405,19.260809,13.588242,24.284586,108.53976,8.1,3.1016126,56.101303,80.83508,29.460613,20.3,10.182166,13.090501,6.6405,46559.367,973.72314
53,2.0000002,8.0,2.0000002,0.0,96.666664,100.0,75.0,17.013418,20.6405,15.1405,16.501852,14.787598,19.75439,155.85445,6.8,3.1384711,70.34292,87.279144,53.060776,9.24,11.396749,13.9405,9.340501,18326.484,967.85205
3,0.0,0.0,0.0,0.0,85.708336,100.0,49.0,16.425917,20.8905,11.6405,15.9628725,11.385878,20.470987,280.69214,6.0,2.5961509,71.861664,100.0,40.47898,16.64,10.578,13.1905,6.6905,29959.145,966.39276
53,2.6,6.0,2.6,0.0,91.25,100.0,42.0,15.755084,18.7405,12.840501,14.141036,10.911839,16.749664,24.015535,14.5,6.896376,85.20681,91.98225,76.08865,8.59,13.250918,15.290501,9.8905,12749.923,968.9934
51,1.5000001,7.0,1.5000001,0.0,81.875,100.0,16.0,17.461334,20.9405,14.6905,16.211123,13.609251,19.34629,44.179565,11.8,5.27731,73.31898,91.620384,54.927666,15.55,12.336334,14.1905,10.4905,43634.47,968.64044
51,0.70000005,5.0,0.70000005,0.0,44.25,95.0,18.0,17.17592,21.3405,13.590501,15.708339,12.393299,19.062922,27.952005,12.8,5.7384667,72.67895,91.55765,51.612335,16.76,11.842583,13.090501,10.2405,42407.24,969.28265
2,0.0,0.0,0.0,0.0,25.166666,58.0,2.0,17.194666,21.4405,13.090501,15.85163,11.593655,19.769371,356.36868,7.4,3.224903,64.50474,83.14711,42.260468,15.77,9.998834,11.4905,7.9905,44028.62,969.8318
3,0.0,0.0,0.0,0.0,73.25,100.0,0.0,16.77175,22.6905,10.290501,15.9234085,9.308181,21.168398,273.27945,11.3,5.0039983,72.49052,94.790276,48.550945,14.9,11.269668,12.840501,9.4405,35522.234,969.7757
61,9.3,14.0,9.3,0.0,91.666664,100.0,40.0,15.915502,18.8905,13.590501,15.489887,13.119652,18.37744,247.72519,10.6,3.7215588,83.74195,93.06671,71.33775,6.63,13.125919,14.3905,11.6405,1907.7256,967.5988
53,0.5,1.0,0.5,0.0,70.708336,98.0,4.0,12.809251,13.9905,9.8905,10.6765375,6.928582,12.574814,37.073135,11.4,5.656854,77.3443,93.02474,57.729416,9.12,8.7196665,12.090501,2.0405,23295.93,974.038
2,0.0,0.0,0.0,0.0,12.416667,53.0,0.0,11.182167,16.290499,6.1405,8.889901,4.02357,14.147163,209.41548,5.4,2.84605,60.126133,85.80204,42.53817,19.76,3.280083,4.6405,1.4405,43560.496,984.9057
3,0.0,0.0,0.0,0.0,59.791668,100.0,1.0,14.005082,19.4905,8.6905,11.342954,6.128664,16.20608,265.8011,11.1,5.375872,62.95197,80.33825,48.166756,12.77,6.7509174,10.1405,4.0905,31541.104,983.31586
3,0.0,0.0,0.0,0.0,75.666664,100.0,26.0,15.5321665,19.8905,10.8905,14.047137,9.687655,17.574074,328.50403,9.6,4.560702,71.7263,93.24051,50.74017,11.98,10.034249,11.1905,9.2405,42825.867,980.7581
3,0.0,0.0,0.0,0.0,70.208336,100.0,20.0,15.696751,18.9905,11.590501,14.752583,10.479254,18.40347,357.0935,7.2,3.5171013,72.003456,89.01034,56.47136,8.12,10.411333,12.1905,9.4405,16067.068,983.3321
3,0.0,0.0,0.0,0.0,71.333336,100.0,18.0,17.028002,20.290499,14.3905,16.486755,14.036547,19.173283,30.884876,5.8,2.385372,70.60041,87.78426,50.182186,10.89,11.357167,12.6905,9.3905,31997.05,985.137
51,0.2,1.0,0.2,0.0,43.958332,98.0,10.0,16.148832,20.3405,10.9405,15.988594,10.035234,20.19762,13.768095,5.3,1.6552945,73.67222,92.62667,54.944405,13.68,11.14675,13.2405,9.7405,43200.0,985.4837
3,0.0,0.0,0.0,0.0,43.416668,86.0,9.0,16.486334,21.8905,10.790501,15.833608,9.648833,20.719692,11.629331,6.4,2.7658632,72.646935,92.612656,48.81976,14.97,11.069667,12.090501,9.6405,43200.0,985.68945
1,0.0,0.0,0.0,0.0,24.5,44.0,6.0,17.363417,22.0905,12.8905,16.276525,11.930956,20.248768,8.936938,7.9,3.535534,66.49062,89.11576,40.767075,14.78,10.411335,12.2405,8.0905,43200.0,985.48846
61,2.6000001,2.0,2.6000001,0.0,24.166666,96.0,2.0,16.700918,23.540499,10.9405,16.267595,9.882788,22.869461,324.4953,7.0,2.624881,74.20377,94.32716,46.578648,15.3,11.613418,14.6405,9.1405,38316.06,983.8447
61,5.5000005,8.0,5.5000005,0.0,73.166664,100.0,8.0,15.075917,18.1905,12.540501,14.712865,12.091106,17.58746,172.56857,5.6,2.624881,81.06858,93.36993,60.10921,7.72,11.665502,13.590501,10.090501,23019.832,977.0854
3,0.0,0.0,0.0,0.0,57.833332,100.0,1.0,14.828002,20.4905,9.8905,14.336406,8.844455,19.987535,307.3396,4.1,2.408319,79.82127,100.0,50.940277,11.92,10.925918,12.840501,9.790501,34569.77,976.4817
51,0.2,1.0,0.2,0.0,30.25,63.0,9.0,17.317587,22.1905,12.6405,16.952108,11.918219,21.486769,270.60095,5.8,2.1540658,68.556435,86.55545,46.180668,14.0,11.050916,14.4905,9.9905,41984.25,977.503
51,0.5,3.0,0.5,0.0,74.083336,100.0,18.0,15.794667,21.1905,11.090501,15.443841,10.172332,21.09396,340.12775,6.6,2.0248456,74.71768,91.391266,51.427742,12.24,10.971751,11.9405,9.7405,31266.098,976.64496
3,0.0,0.0,0.0,0.0,78.833336,100.0,34.0,13.819668,18.1905,10.340501,13.10833,9.351927,17.242847,28.599672,7.0,2.9068882,85.16434,99.6674,62.82853,8.73,11.138417,12.040501,10.290501,20794.117,975.9175
51,0.5,4.0,0.5,0.0,78.208336,100.0,26.0,12.471749,15.540501,9.3905,11.264443,7.6737595,13.623014,17.447258,7.5,3.0805843,79.055046,95.78925,46.87874,7.68,8.557167,11.4905,4.1405,19762.8,973.98846
51,0.1,1.0,0.1,0.0,56.875,99.0,10.0,11.575916,15.840501,7.9905,9.350136,6.187997,12.878422,326.2188,8.5,3.6359317,69.89176,93.0834,47.72076,10.21,5.848833,7.8405,4.0405,28830.021,972.59
0,0.0,0.0,0.0,0.0,1.9583334,13.0,0.0,10.194667,15.040501,4.6405,7.7530265,2.0681133,12.365618,83.77426,5.6,2.6019223,65.68652,88.73408,44.670807,15.56,3.6009169,4.1405,2.9405,41224.56,979.37506
3,0.0,0.0,0.0,0.0,69.458336,100.0,0.0,12.611335,19.1405,6.5405,9.669921,3.6615863,16.166588,178.66452,10.1,4.8010416,62.423187,80.018265,45.205845,13.2,5.2550836,7.1905,3.2905,37178.03,977.791
53,1.9000001,5.0,1.9000001,0.0,94.5,100.0,49.0,13.55717,17.6405,8.840501,11.7886,6.6619015,16.142586,205.84586,8.0,3.3136082,68.45597,90.25729,59.23779,8.09,7.7300835,10.8905,4.7405,12193.951,970.0129
61,9.700002,20.0,9.700002,0.0,95.958336,100.0,57.0,10.394665,11.9905,7.7905,8.82179,5.41953,10.933071,322.6433,8.8,4.570558,90.51379,94.806274,83.47624,2.11,8.903001,10.4405,5.5405,0.0,967.8782
3,0.0,0.0,0.0,0.0,54.125,100.0,0.0,7.4113336,11.2405,2.7405,3.9253168,-0.3510909,7.0809526,332.79755,8.3,3.7696154,63.034237,82.973434,42.00987,12.01,0.42591658,4.5405,-1.6595,28992.016,974.79663
53,0.6,1.0,0.6,0.0,77.375,100.0,5.0,8.827999,12.090501,6.1405,5.8178105,3.70722,8.338833,255.49069,10.6,5.8034477,74.51943,90.30983,52.610016,5.19,4.3279996,7.2905,2.4905,2734.9766,974.2669
51,0.4,1.0,0.4,0.0,35.5,72.0,8.0,11.453002,16.1905,7.0405,8.700544,4.8331757,12.600689,237.40831,14.0,5.5946403,76.41432,94.98783,55.30546,12.47,7.111334,8.4405,6.2405,37358.0,970.47394
51,0.2,1.0,0.2,0.0,78.0,100.0,26.0,12.459251,15.4905,9.540501,8.959434,6.457302,11.3388815,230.30095,12.8,6.360031,66.99416,79.363785,52.92586,6.71,6.3675823,7.7905,5.5405,8960.772,964.7102
